MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice,TotalBsmtSF_bin,YearBuilt_bin,YearRemodAdd_bin,LotArea_bin,BsmtFinSF2_bin,Decade,PropertyAge,AgeGroup,LogSalePrice,IsRenovated,IsCulDeSac
120,RL,5330,Inside,TwnhsE,5,2000,2000,CemntBd,0.0,1494.0,251000.0,Very High,High,High,Very Low,Very Low,2000,20,Recent (10-20),12.433212202169729,0,0
20,RL,8480,Corner,1Fam,6,1963,1963,HdBoard,0.0,970.0,132500.0,Medium,Low,Low,Low,Very Low,1960,57,Mature (50-100),11.794345471549745,0,0
20,RL,13125,Inside,1Fam,5,1997,1998,VinylSd,0.0,1478.0,208900.0,Very High,High,Medium,Very High,Very Low,1990,23,Established (20-50),12.249615734512616,1,0
60,RL,13693,Inside,1Fam,5,2006,2006,VinylSd,0.0,2153.0,380000.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.847929163278053,0,0
20,RL,10637,Inside,1Fam,5,2007,2008,VinylSd,0.0,1705.0,297000.0,Very High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.601490784782536,1,0
30,RM,5925,Inside,1Fam,7,1937,2000,Stucco,0.0,907.0,89471.0,Low,Very Low,High,Very Low,Very Low,1930,83,Mature (50-100),11.401681006153428,1,0
20,RL,16033,FR2,1Fam,5,2004,2005,VinylSd,0.0,1833.0,326000.0,Very High,Very High,High,Very High,Very Low,2000,16,Recent (10-20),12.694655727828803,1,0
20,RL,11846,Inside,1Fam,5,2003,2004,VinylSd,0.0,1792.0,374000.0,Very High,High,High,High,Very Low,2000,17,Recent (10-20),12.832013750189885,1,0
70,RM,2500,Corner,1Fam,8,1915,2005,Stucco,0.0,910.0,155000.0,Low,Very Low,High,Very Low,Very Low,1910,105,Historic (100+),11.951186847493476,1,0
120,RM,4500,FR2,Twnhs,5,1998,1998,VinylSd,0.0,1216.0,164000.0,High,High,Medium,Very Low,Very Low,1990,22,Established (20-50),12.00762780434872,0,0
20,RL,7758,Corner,1Fam,7,1962,2001,HdBoard,0.0,999.0,132500.0,Medium,Low,High,Low,Very Low,1960,58,Mature (50-100),11.794345471549745,1,0
20,RL,9600,Inside,1Fam,7,1950,2007,MetalSd,0.0,1113.0,147000.0,High,Low,Very High,Medium,Very Low,1950,70,Mature (50-100),11.898194668458823,1,0
20,RL,10289,Inside,1Fam,7,1965,1965,MetalSd,0.0,1073.0,156000.0,Medium,Low,Low,High,Very Low,1960,55,Mature (50-100),11.957617696467539,0,0
20,RL,12243,Inside,1Fam,6,1971,1971,Plywood,0.0,1484.0,175000.0,Very High,Medium,Low,Very High,Very Low,1970,49,Established (20-50),12.07254696717504,0,0
190,RL,10800,Corner,2fmCon,4,1900,1970,Wd Sdng,0.0,954.0,160000.0,Medium,Very Low,Low,High,Very Low,1900,120,Historic (100+),11.982935344196433,1,0
180,RM,1526,Inside,Twnhs,8,1970,2002,CemntBd,0.0,630.0,86000.0,Very Low,Medium,High,Very Low,Very Low,1970,50,Established (20-50),11.362114203075018,1,0
160,RM,2665,Inside,TwnhsE,6,1976,1976,CemntBd,0.0,264.0,115000.0,Very Low,Medium,Low,Very Low,Very Low,1970,44,Established (20-50),11.652696102959753,0,0
50,RL,9490,Inside,1Fam,7,1941,1950,Wd Sdng,165.0,806.0,133000.0,Low,Very Low,Very Low,Medium,Very Low,1940,79,Mature (50-100),11.798111925972618,1,0
60,RL,15578,Corner,1Fam,5,2006,2006,VinylSd,0.0,728.0,172785.0,Very Low,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.059809113551397,0,0
20,RL,7931,Inside,1Fam,6,1960,1960,BrkFace,532.0,1269.0,155000.0,High,Low,Very Low,Low,Very Low,1960,60,Mature (50-100),11.951186847493476,0,0
30,RM,5784,Inside,1Fam,8,1938,1996,MetalSd,0.0,190.0,91300.0,Very Low,Very Low,Medium,Very Low,Very Low,1930,82,Mature (50-100),11.421917019425596,1,0
30,C (all),7879,Inside,1Fam,5,1920,1950,Wd Sdng,0.0,720.0,34900.0,Very Low,Very Low,Very Low,Low,Very Low,1920,100,Mature (50-100),10.460270761075149,1,0
20,RL,12692,Inside,1Fam,5,1992,1993,BrkFace,0.0,3200.0,430000.0,Very High,High,Medium,Very High,Very Low,1990,28,Established (20-50),12.971542813248437,1,0
50,RL,9120,Inside,1Fam,6,1925,1950,Wd Sdng,0.0,1026.0,184000.0,Medium,Very Low,Very Low,Medium,Very Low,1920,95,Mature (50-100),12.122696471358964,1,0
20,RL,7800,Inside,1Fam,7,1967,2004,HdBoard,0.0,864.0,130000.0,Low,Medium,High,Low,Very Low,1960,53,Mature (50-100),11.775297421715827,1,0
20,RL,7535,Inside,1Fam,7,1958,1985,MetalSd,279.0,912.0,120000.0,Medium,Low,Medium,Low,Very Low,1950,62,Mature (50-100),11.695255355062795,1,0
160,RM,1890,Inside,Twnhs,5,1973,1973,HdBoard,0.0,672.0,113000.0,Very Low,Medium,Low,Very Low,Very Low,1970,47,Established (20-50),11.635151947212842,0,0
60,FV,9803,Inside,1Fam,5,2005,2005,VinylSd,0.0,866.0,226700.0,Low,Very High,High,Medium,Very Low,2000,15,Recent (10-20),12.331387247601905,0,0
20,RL,9170,Corner,1Fam,7,1965,1965,MetalSd,96.0,1214.0,140000.0,High,Low,Low,Medium,Very Low,1960,55,Mature (50-100),11.849404844423074,0,0
20,RL,15602,Inside,1Fam,8,1959,1997,BrkFace,0.0,1501.0,289000.0,Very High,Low,Medium,Very High,Very Low,1950,61,Mature (50-100),12.574185427296195,1,0
160,RL,2308,Inside,TwnhsE,5,1974,1974,Plywood,495.0,855.0,147000.0,Low,Medium,Low,Very Low,Very Low,1970,46,Established (20-50),11.898194668458823,0,0
90,RM,7596,Inside,Duplex,5,1952,1952,Wd Sdng,0.0,960.0,124500.0,Medium,Low,Very Low,Low,Very Low,1950,68,Mature (50-100),11.732069026983156,0,0
60,RL,9554,Inside,1Fam,5,1993,1994,VinylSd,0.0,777.0,215000.0,Low,High,Medium,Medium,Very Low,1990,27,Established (20-50),12.278397958261774,1,0
20,FV,7862,Inside,1Fam,5,2009,2009,VinylSd,0.0,1218.0,208300.0,High,Very High,Very High,Low,Very Low,2000,11,Recent (10-20),12.246739428005663,0,0
70,RM,9600,Inside,1Fam,9,1928,2005,MetalSd,0.0,689.0,161000.0,Very Low,Very Low,High,Medium,Very Low,1920,92,Mature (50-100),11.989165855127435,1,0
20,RL,9600,Corner,1Fam,6,1959,1959,MetalSd,0.0,1041.0,124500.0,Medium,Low,Very Low,Medium,Very Low,1950,61,Mature (50-100),11.732069026983156,0,0
20,RL,14559,Inside,1Fam,7,1951,2000,Wd Sdng,180.0,1008.0,164900.0,Medium,Low,High,Very High,Very Low,1950,69,Mature (50-100),12.013100572810686,1,0
120,RL,6792,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1368.0,202665.0,High,Very High,Very High,Very Low,Very Low,2000,15,Recent (10-20),12.2193145828011,1,0
20,RL,9100,Corner,1Fam,5,1958,1958,VinylSd,174.0,864.0,129900.0,Low,Low,Very Low,Medium,Very Low,1950,62,Mature (50-100),11.774527900858468,0,0
20,RL,9187,Corner,1Fam,5,1983,1983,VinylSd,0.0,1084.0,134000.0,Medium,Medium,Medium,Medium,Very Low,1980,37,Established (20-50),11.80560254159177,0,0
45,RL,10594,Inside,1Fam,5,1926,1950,Wd Sdng,0.0,768.0,96500.0,Low,Very Low,Very Low,High,Very Low,1920,94,Mature (50-100),11.477308649967686,1,0
20,RL,12220,Inside,1Fam,5,2009,2009,CemntBd,0.0,2006.0,402861.0,Very High,Very High,Very High,Very High,Very Low,2000,11,Recent (10-20),12.90634935052389,0,0
80,RL,10448,Corner,1Fam,6,1972,1972,HdBoard,0.0,689.0,158000.0,Very Low,Medium,Low,High,Very Low,1970,48,Established (20-50),11.970356641102999,0,0
60,RL,10208,Inside,1Fam,5,1996,1997,VinylSd,0.0,1264.0,265000.0,High,High,Medium,High,Very Low,1990,24,Established (20-50),12.487488878546145,1,0
60,RL,9531,CulDSac,1Fam,5,1998,1998,VinylSd,0.0,794.0,211000.0,Low,High,Medium,Medium,Very Low,1990,22,Established (20-50),12.259618151783465,0,1
70,RL,10918,Inside,1Fam,9,1926,2004,MetalSd,0.0,1276.0,234000.0,High,Very Low,High,High,Very Low,1920,94,Mature (50-100),12.36308066783498,1,0
190,RL,10800,Inside,2fmCon,7,1900,2000,MetalSd,0.0,0.0,106250.0,Very Low,Very Low,High,High,Very Low,1900,120,Historic (100+),11.573559498507079,1,0
20,RL,11988,Corner,1Fam,6,1957,1957,VinylSd,0.0,1244.0,150000.0,High,Low,Very Low,High,Very Low,1950,63,Mature (50-100),11.918397239722838,0,0
50,RM,5000,Corner,1Fam,7,1947,1950,CemntBd,0.0,1004.0,159000.0,Medium,Very Low,Very Low,Very Low,Very Low,1940,73,Mature (50-100),11.976665770490767,1,0
60,RL,40094,Inside,1Fam,5,2007,2008,CemntBd,0.0,3138.0,184750.0,Very High,Very High,Very High,Very High,Very Low,2000,13,Recent (10-20),12.126764251515691,1,0
60,RL,11787,Inside,1Fam,5,1996,1997,VinylSd,0.0,1379.0,315750.0,High,High,Medium,High,Very Low,1990,24,Established (20-50),12.662709207270272,1,0
20,FV,7500,Inside,1Fam,5,2005,2005,VinylSd,0.0,1257.0,176000.0,High,Very High,High,Low,Very Low,2000,15,Recent (10-20),12.07824495582233,0,0
20,RL,13300,Inside,1Fam,7,1956,2000,Wd Sdng,0.0,928.0,132000.0,Medium,Low,High,Very High,Very Low,1950,64,Mature (50-100),11.790564777297387,1,0
60,RL,14948,Inside,1Fam,5,2008,2008,VinylSd,0.0,1452.0,446261.0,Very High,Very High,Very High,Very High,Very Low,2000,12,Recent (10-20),13.008661502470739,0,0
30,RL,9098,Inside,1Fam,7,1920,2002,Wd Sdng,0.0,528.0,86000.0,Very Low,Very Low,High,Medium,Very Low,1920,100,Mature (50-100),11.362114203075018,1,0
20,RL,32668,CulDSac,1Fam,3,1957,1975,Wd Sdng,0.0,2035.0,200624.0,Very High,Low,Low,Very High,Very Low,1950,63,Mature (50-100),12.209192772866418,1,1
80,RL,10200,Inside,1Fam,5,1988,1989,HdBoard,0.0,1461.0,175000.0,Very High,High,Medium,High,Very Low,1980,32,Established (20-50),12.07254696717504,1,0
70,RM,6155,FR3,1Fam,8,1920,1999,Wd Sdng,0.0,611.0,128000.0,Very Low,Very Low,High,Very Low,Very Low,1920,100,Mature (50-100),11.759793355371237,1,0
20,RL,7200,Inside,1Fam,7,1955,2007,VinylSd,0.0,0.0,107500.0,Very Low,Low,Very High,Low,Very Low,1950,65,Mature (50-100),11.58525542883217,1,0
20,RL,5000,Inside,1Fam,3,1946,1950,VinylSd,0.0,0.0,39300.0,Very Low,Very Low,Very Low,Very Low,Very Low,1940,74,Mature (50-100),10.579005242826247,1,0
60,RL,9056,Inside,1Fam,5,2004,2004,VinylSd,0.0,707.0,178000.0,Very Low,Very High,High,Medium,Very Low,2000,16,Recent (10-20),12.08954444723597,0,0
190,RL,7000,Inside,2fmCon,7,1910,1991,MetalSd,0.0,1117.0,107500.0,High,Very Low,Medium,Very Low,Very Low,1910,110,Historic (100+),11.58525542883217,1,0
60,RL,8924,CulDSac,1Fam,5,1998,1999,VinylSd,0.0,880.0,188000.0,Low,High,High,Medium,Very Low,1990,22,Established (20-50),12.144202560946876,1,1
20,RL,12735,FR2,1Fam,5,1972,1972,MetalSd,0.0,864.0,111250.0,Low,Medium,Low,Very High,Very Low,1970,48,Established (20-50),11.619544188752133,0,0
20,RL,11553,Inside,1Fam,5,1968,1968,Plywood,0.0,1051.0,158000.0,Medium,Medium,Low,High,Very Low,1960,52,Mature (50-100),11.970356641102999,0,0
20,RL,11423,Inside,1Fam,5,2001,2002,VinylSd,0.0,1581.0,272000.0,Very High,High,High,High,Very Low,2000,19,Recent (10-20),12.513561021741964,1,0
20,RL,14601,Inside,1Fam,5,2006,2006,VinylSd,0.0,1838.0,315000.0,Very High,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.660331092405906,0,0
60,RL,11000,FR2,1Fam,5,2000,2000,VinylSd,0.0,969.0,248000.0,Medium,High,High,High,Very Low,2000,20,Recent (10-20),12.421188057397055,0,0
20,RL,10140,Inside,1Fam,5,1998,1999,VinylSd,1127.0,1650.0,213250.0,Very High,High,High,Medium,Very Low,1990,22,Established (20-50),12.270225154674701,1,0
120,RH,4058,Inside,TwnhsE,5,1998,1998,MetalSd,139.0,723.0,133000.0,Very Low,High,Medium,Very Low,Very Low,1990,22,Established (20-50),11.798111925972618,0,0
60,RL,17104,Inside,1Fam,5,2006,2006,VinylSd,0.0,654.0,179665.0,Very Low,Very High,Very High,Very High,Very Low,2000,14,Recent (10-20),12.098854850641,0,0
50,RL,13837,Corner,1Fam,5,1988,1988,HdBoard,202.0,1204.0,229000.0,High,High,Medium,Very High,Very Low,1980,32,Established (20-50),12.34148164933907,0,0
50,RL,8737,Inside,1Fam,7,1923,1950,BrkFace,0.0,1065.0,210000.0,Medium,Very Low,Very Low,Low,Very Low,1920,97,Mature (50-100),12.25486757159303,1,0
85,RL,7244,Inside,1Fam,7,1970,1970,VinylSd,0.0,768.0,129500.0,Low,Medium,Low,Low,Very Low,1970,50,Established (20-50),11.771443882099637,0,0
20,RM,8235,Inside,1Fam,7,1955,1995,MetalSd,645.0,825.0,125000.0,Low,Low,Medium,Low,Very Low,1950,65,Mature (50-100),11.736077016252437,1,0
60,FV,9375,Inside,1Fam,5,2003,2004,VinylSd,0.0,912.0,263000.0,Medium,High,High,Medium,Very Low,2000,17,Recent (10-20),12.479913113434042,1,0
120,RL,4043,Inside,TwnhsE,6,1977,1977,Plywood,0.0,1069.0,140000.0,Medium,Medium,Low,Very Low,Very Low,1970,43,Established (20-50),11.849404844423074,0,0
20,RM,6000,Inside,1Fam,6,1957,1957,BrkFace,0.0,928.0,112500.0,Medium,Low,Very Low,Very Low,Very Low,1950,63,Mature (50-100),11.630717389475995,0,0
20,RL,11146,Inside,1Fam,5,2006,2006,VinylSd,0.0,1709.0,255500.0,Very High,Very High,Very High,High,Very Low,2000,14,Recent (10-20),12.450981602512561,0,0
20,RL,8777,Inside,1Fam,5,1949,2003,VinylSd,0.0,0.0,108000.0,Very Low,Low,High,Low,Very Low,1940,71,Mature (50-100),11.58989576532275,1,0
60,RL,10625,Inside,1Fam,5,2003,2004,VinylSd,0.0,998.0,284000.0,Medium,High,High,High,Very Low,2000,17,Recent (10-20),12.556733038263905,1,0
45,RM,6380,Inside,1Fam,6,1922,1950,MetalSd,0.0,993.0,113000.0,Medium,Very Low,Very Low,Very Low,Very Low,1920,98,Mature (50-100),11.635151947212842,1,0
20,RL,14850,Inside,1Fam,5,1957,1957,Wd Sdng,0.0,1092.0,141000.0,High,Low,Very Low,Very High,Very Low,1950,63,Mature (50-100),11.856522261533737,0,0
50,C (all),11040,Inside,1Fam,6,1920,1950,MetalSd,0.0,637.0,108000.0,Very Low,Very Low,Very Low,High,Very Low,1920,100,Mature (50-100),11.58989576532275,1,0
60,RL,21872,FR2,1Fam,5,1996,1997,HdBoard,0.0,729.0,175000.0,Very Low,High,Medium,Very High,Very Low,1990,24,Established (20-50),12.07254696717504,1,0
120,RL,3196,Inside,TwnhsE,5,2003,2004,VinylSd,0.0,1374.0,234000.0,High,High,High,Very Low,Very Low,2000,17,Recent (10-20),12.36308066783498,1,0
20,RL,11341,Inside,1Fam,6,1957,1996,Wd Sdng,0.0,1392.0,121500.0,Very High,Low,Medium,High,Very Low,1950,63,Mature (50-100),11.707677772181546,1,0
20,RL,10010,Inside,1Fam,5,1974,1975,HdBoard,123.0,1389.0,170000.0,High,Medium,Low,Medium,Very Low,1970,46,Established (20-50),12.04355959836804,1,0
30,RL,13907,Inside,1Fam,6,1940,1969,WdShing,0.0,996.0,108000.0,Medium,Very Low,Low,Very High,Very Low,1940,80,Mature (50-100),11.58989576532275,1,0
50,RL,21780,Inside,1Fam,7,1918,1950,Wd Sdng,0.0,1163.0,185000.0,High,Very Low,Very Low,Very High,Very Low,1910,102,Historic (100+),12.128116509451258,1,0
60,RL,13346,CulDSac,1Fam,5,1992,2000,HdBoard,0.0,1095.0,268000.0,High,High,High,Very High,Very Low,1990,28,Established (20-50),12.498745990829315,1,1
70,RL,6858,Corner,1Fam,4,1915,1950,Wd Sdng,0.0,806.0,128000.0,Low,Very Low,Very Low,Very Low,Very Low,1910,105,Historic (100+),11.759793355371237,1,0
60,RL,11198,Inside,1Fam,5,2005,2007,VinylSd,0.0,1122.0,325000.0,High,Very High,Very High,High,Very Low,2000,15,Recent (10-20),12.691583538230217,1,0
20,RL,10171,Inside,1Fam,5,2004,2004,VinylSd,0.0,1517.0,214000.0,Very High,Very High,High,Medium,Very Low,2000,16,Recent (10-20),12.273735966890268,0,0
50,RL,12327,Inside,1Fam,8,1983,2009,Wd Sdng,0.0,1496.0,316600.0,Very High,Medium,Very High,Very High,Very Low,1980,37,Established (20-50),12.665397584983758,1,0
90,RL,7032,Corner,Duplex,5,1979,1979,MetalSd,0.0,943.0,135960.0,Medium,Medium,Low,Very Low,Very Low,1970,41,Established (20-50),11.820123358887447,0,0
90,RL,13101,Inside,Duplex,5,1965,1965,HdBoard,0.0,1728.0,142600.0,Very High,Low,Low,Very High,Very Low,1960,55,Mature (50-100),11.867805799560465,0,0
20,RL,7332,Inside,1Fam,6,1959,1959,WdShing,0.0,864.0,120000.0,Low,Low,Very Low,Low,Very Low,1950,61,Mature (50-100),11.695255355062795,0,0
60,RL,13159,Corner,1Fam,5,2009,2009,VinylSd,0.0,846.0,224500.0,Low,Very High,Very High,Very High,Very Low,2000,11,Recent (10-20),12.32163544049751,0,0
80,RL,9967,Inside,1Fam,5,2000,2000,VinylSd,0.0,384.0,170000.0,Very Low,High,High,Medium,Very Low,2000,20,Recent (10-20),12.04355959836804,0,0
80,RL,10500,FR2,1Fam,7,1971,2005,MetalSd,0.0,372.0,139000.0,Very Low,Medium,High,High,Very Low,1970,49,Established (20-50),11.842236406331555,1,0
50,RL,8480,Inside,1Fam,5,1947,1950,MetalSd,0.0,832.0,118500.0,Low,Very Low,Very Low,Low,Very Low,1940,73,Mature (50-100),11.682676678340282,1,0
50,RL,6292,Inside,1Fam,7,1928,1950,Wd Sdng,0.0,861.0,145000.0,Low,Very Low,Very Low,Very Low,Very Low,1920,92,Mature (50-100),11.884495917930655,1,0
80,RL,11777,Inside,1Fam,6,1966,1966,VinylSd,551.0,1164.0,164500.0,High,Medium,Low,High,Very Low,1960,54,Mature (50-100),12.010671928196443,0,0
160,FV,3604,Corner,TwnhsE,5,2007,2007,VinylSd,0.0,689.0,146000.0,Very Low,Very High,Very High,Very Low,Very Low,2000,13,Recent (10-20),11.891368749982085,0,0
50,RM,12150,Inside,1Fam,5,1954,1954,MetalSd,0.0,1050.0,131500.0,Medium,Low,Very Low,High,Very Low,1950,66,Mature (50-100),11.78676973513378,0,0
20,RL,14585,CulDSac,1Fam,6,1960,1987,Wd Sdng,219.0,1144.0,181900.0,High,Low,Medium,Very High,Very Low,1960,60,Mature (50-100),12.111217862017215,1,1
20,RL,12704,Inside,1Fam,5,2008,2009,VinylSd,0.0,2042.0,253293.0,Very High,Very High,Very High,Very High,Very Low,2000,12,Recent (10-20),12.442306148381938,1,0
90,RL,11841,Inside,Duplex,5,1990,1990,HdBoard,0.0,816.0,118500.0,Low,High,Medium,High,Very Low,1990,30,Established (20-50),11.682676678340282,0,0
75,RM,13500,Inside,1Fam,9,1893,2000,Wd Sdng,0.0,1237.0,325000.0,High,Very Low,High,Very High,Very Low,1890,127,Historic (100+),12.691583538230217,1,0
50,RM,6120,Inside,1Fam,7,1935,1995,AsbShng,0.0,884.0,133000.0,Low,Very Low,Medium,Very Low,Very Low,1930,85,Mature (50-100),11.798111925972618,1,0
20,RL,11443,Inside,1Fam,5,2005,2006,VinylSd,0.0,1868.0,369900.0,Very High,Very High,Very High,High,Very Low,2000,15,Recent (10-20),12.820990681250251,1,0
30,RL,10267,Inside,1Fam,7,1918,2000,Stucco,606.0,816.0,130000.0,Low,Very Low,High,High,Very Low,1910,102,Historic (100+),11.775297421715827,1,0
85,RL,8740,Inside,1Fam,6,1982,1982,HdBoard,0.0,840.0,137000.0,Low,Medium,Medium,Low,Very Low,1980,38,Established (20-50),11.827743504053695,0,0
20,RL,25095,Inside,1Fam,8,1968,2003,Wd Sdng,0.0,1437.0,143000.0,Very High,Medium,High,Very High,Very Low,1960,52,Mature (50-100),11.870606902224587,1,0
40,RM,9100,Inside,1Fam,6,1930,1960,VinylSd,0.0,742.0,79500.0,Very Low,Very Low,Very Low,Medium,Very Low,1930,90,Mature (50-100),11.283524879179666,1,0
60,RL,8320,Inside,1Fam,5,2004,2004,VinylSd,0.0,770.0,185900.0,Low,Very High,High,Low,Very Low,2000,16,Recent (10-20),12.132969552931216,0,0
60,RL,13478,Corner,1Fam,5,2008,2008,CemntBd,0.0,1722.0,451950.0,Very High,Very High,Very High,Very High,Very Low,2000,12,Recent (10-20),13.02132904585825,0,0
20,RL,6600,Inside,1Fam,8,1982,2003,HdBoard,0.0,816.0,138000.0,Low,Medium,High,Very Low,Very Low,1980,38,Established (20-50),11.835016210489899,1,0
120,RM,4435,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,848.0,140000.0,Low,High,High,Very Low,Very Low,2000,17,Recent (10-20),11.849404844423074,0,0
20,RL,7990,Inside,1Fam,6,1975,1975,HdBoard,0.0,924.0,110000.0,Medium,Medium,Low,Low,Very Low,1970,45,Established (20-50),11.608244735642321,0,0
20,RL,11302,Inside,1Fam,5,2005,2006,VinylSd,0.0,1814.0,319000.0,Very High,Very High,Very High,High,Very Low,2000,15,Recent (10-20),12.672949516558306,1,0
70,RM,3600,Inside,1Fam,7,1910,1993,VinylSd,0.0,684.0,114504.0,Very Low,Very Low,Medium,Very Low,Very Low,1910,110,Historic (100+),11.648373769145277,1,0
120,RL,3922,Inside,TwnhsE,5,2006,2007,VinylSd,0.0,1258.0,194201.0,High,Very High,Very High,Very Low,Very Low,2000,14,Recent (10-20),12.176654133447505,1,0
20,RL,12984,Inside,1Fam,6,1977,1977,Plywood,147.0,1430.0,217500.0,Very High,Medium,Low,Very High,Very Low,1970,43,Established (20-50),12.289958727201455,0,0
160,RM,1950,Inside,Twnhs,6,1980,1980,MetalSd,612.0,716.0,151000.0,Very Low,Medium,Low,Very Low,Very Low,1980,40,Established (20-50),11.92504173829169,0,0
60,RL,10927,Inside,1Fam,5,2005,2005,VinylSd,0.0,1058.0,275000.0,Medium,Very High,High,High,Very Low,2000,15,Recent (10-20),12.524530013005734,0,0
50,RM,9000,Inside,1Fam,6,1937,1950,Wd Sdng,0.0,780.0,141000.0,Low,Very Low,Very Low,Medium,Very Low,1930,83,Mature (50-100),11.856522261533737,1,0
60,RL,10041,Inside,1Fam,5,1992,1992,HdBoard,0.0,908.0,220000.0,Low,High,Medium,Medium,Very Low,1990,28,Established (20-50),12.301387370778713,0,0
160,FV,3182,Inside,TwnhsE,5,2004,2005,MetalSd,0.0,600.0,151000.0,Very Low,Very High,High,Very Low,Very Low,2000,16,Recent (10-20),11.92504173829169,1,0
20,RL,12803,Inside,1Fam,5,2002,2002,VinylSd,0.0,1494.0,221000.0,Very High,High,High,Very High,Very Low,2000,18,Recent (10-20),12.30592250537653,0,0
60,RL,13600,Inside,1Fam,6,1965,1990,HdBoard,0.0,768.0,205000.0,Low,Low,Medium,Very High,Very Low,1960,55,Mature (50-100),12.230770136157428,1,0
20,RL,12464,Corner,1Fam,5,1996,1996,VinylSd,0.0,1040.0,152000.0,Medium,High,Medium,Very High,Very Low,1990,24,Established (20-50),11.931642378754141,0,0
20,RL,7800,Inside,1Fam,8,1948,2002,MetalSd,0.0,896.0,225000.0,Low,Low,High,Low,Very Low,1940,72,Mature (50-100),12.323860125621126,1,0
70,RL,12168,Inside,1Fam,6,1934,1998,BrkFace,0.0,965.0,359100.0,Medium,Very Low,Medium,High,Very Low,1930,86,Mature (50-100),12.791358964949923,1,0
20,RL,7943,Inside,1Fam,5,1961,1961,VinylSd,0.0,1029.0,118500.0,Medium,Low,Very Low,Low,Very Low,1960,59,Mature (50-100),11.682676678340282,0,0
60,RL,11050,Inside,1Fam,5,2000,2000,VinylSd,0.0,1440.0,313000.0,Very High,High,High,High,Very Low,2000,20,Recent (10-20),12.653961664405365,0,0
80,RL,10395,FR2,1Fam,6,1978,1978,HdBoard,0.0,1032.0,148000.0,Medium,Medium,Low,High,Very Low,1970,42,Established (20-50),11.904974309480183,0,0
60,RL,11885,Inside,1Fam,5,2001,2001,VinylSd,0.0,1299.0,261500.0,High,High,High,High,Very Low,2000,19,Recent (10-20),12.474193386571581,0,0
20,RL,8402,Inside,1Fam,5,2007,2007,VinylSd,0.0,1120.0,147000.0,High,Very High,Very High,Low,Very Low,2000,13,Recent (10-20),11.898194668458823,0,0
180,RM,1491,Inside,TwnhsE,6,1972,1972,CemntBd,480.0,630.0,75500.0,Very Low,Medium,Low,Very Low,Very Low,1970,48,Established (20-50),11.231901180182515,0,0
85,RL,8800,Inside,1Fam,7,1963,1963,MetalSd,0.0,936.0,137500.0,Medium,Low,Low,Medium,Very Low,1960,57,Mature (50-100),11.83138646878959,0,0
60,RL,7861,Inside,1Fam,5,2002,2003,VinylSd,0.0,783.0,183200.0,Low,High,High,Low,Very Low,2000,18,Recent (10-20),12.118339189722553,1,0
45,RL,7227,Corner,1Fam,6,1954,1954,MetalSd,0.0,832.0,105500.0,Low,Low,Very Low,Low,Very Low,1950,66,Mature (50-100),11.566475710526321,0,0
20,RL,11694,Inside,1Fam,5,2007,2007,CemntBd,0.0,1822.0,314813.0,Very High,Very High,Very High,High,Very Low,2000,13,Recent (10-20),12.659737267217572,0,0
60,RL,12244,Inside,1Fam,5,2003,2003,VinylSd,0.0,1482.0,305000.0,Very High,High,High,Very High,Very Low,2000,17,Recent (10-20),12.628070334272698,0,0
30,RL,8248,Inside,1Fam,3,1914,1950,Stucco,0.0,864.0,67000.0,Low,Very Low,Very Low,Low,Very Low,1910,106,Historic (100+),11.112462823634855,1,0
60,RL,10800,Inside,1Fam,7,1974,1997,HdBoard,182.0,1522.0,240000.0,Very High,Medium,Medium,High,Very Low,1970,46,Established (20-50),12.388398368982115,1,0
20,RL,7064,Inside,1Fam,6,1977,1977,Plywood,0.0,980.0,135000.0,Medium,Medium,Low,Very Low,Very Low,1970,43,Established (20-50),11.813037464800539,0,0
160,FV,2117,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,168500.0,Low,High,High,Very Low,Very Low,2000,20,Recent (10-20),12.034696963475044,0,0
